price,area,status,nb_bedroom,nb_bathroom,age,location,builder
254.0,2301,Under Construction,4,,0.0,Vadapalani,Appaswamy Real Estate
316.0,3210,Under Construction,4,,0.0,Perungudi,Appaswamy Real Estate
181.0,1624,Under Construction,3,,0.0,Vadapalani,Appaswamy Real Estate
163.0,1941,Under Construction,3,,0.0,Perungudi,Appaswamy Real Estate
137.0,1225,Under Construction,2,,0.0,Vadapalani,Appaswamy Real Estate
130.0,1159,Under Construction,2,,0.0,Vadapalani,Appaswamy Real Estate
178.0,2111,Under Construction,3,,0.0,Perungudi,Appaswamy Real Estate
253.0,2285,Under Construction,4,,0.0,Vadapalani,Appaswamy Real Estate
178.0,2109,Under Construction,3,,0.0,Perungudi,Appaswamy Real Estate
203.0,1831,Under Construction,3,,0.0,Vadapalani,Appaswamy Real Estate
165.0,1944,Under Construction,3,,0.0,Perungudi,Appaswamy Real Estate
138.0,1232,Under Construction,2,,0.0,Vadapalani,Appaswamy Real Estate
252.0,2280,Under Construction,4,,0.0,Vadapalani,Appaswamy Real Estate
118.0,1394,Under Construction,2,,0.0,Perungudi,Appaswamy Real Estate
178.0,1604,Under Construction,3,,0.0,Vadapalani,Appaswamy Real Estate
136.0,1211,Under Construction,2,,0.0,Vadapalani,Appaswamy Real Estate
117.0,1392,Under Construction,2,,0.0,Perungudi,Appaswamy Real Estate
201.0,1811,Under Construction,3,,0.0,Vadapalani,Appaswamy Real Estate
174.0,2060,Under Construction,3,,0.0,Perungudi,Appaswamy Real Estate
129.0,1154,Under Construction,2,,0.0,Vadapalani,Appaswamy Real Estate
175.0,2063,Under Construction,3,,0.0,Perungudi,Appaswamy Real Estate
180.0,1617,Under Construction,3,,0.0,Vadapalani,Appaswamy Real Estate
180.0,1615,Under Construction,3,,0.0,Vadapalani,Appaswamy Real Estate
118.0,1398,Under Construction,2,,0.0,Perungudi,Appaswamy Real Estate
135.0,1204,Under Construction,2,,0.0,Vadapalani,Appaswamy Real Estate
175.0,2073,Under Construction,3,,0.0,Perungudi,Appaswamy Real Estate
178.0,1597,Under Construction,3,,0.0,Vadapalani,Appaswamy Real Estate
65.64,1380,Ready to move,3,,,Tiruvottiyur,Hansa Estates
53.47,1117,Ready to move,2,,,Tiruvottiyur,Hansa Estates
23.22,540,Ready to move,1,,,Tiruvottiyur,Hansa Estates
46.99,1093,Ready to move,2,,,Tiruvottiyur,Hansa Estates
25.19,586,Ready to move,1,,,Tiruvottiyur,Hansa Estates
45.75,1064,Ready to move,2,,,Tiruvottiyur,Hansa Estates
25.06,583,Ready to move,1,,,Tiruvottiyur,Hansa Estates
25.02,582,Ready to move,1,,,Tiruvottiyur,Hansa Estates
45.53,1059,Ready to move,2,,,Tiruvottiyur,Hansa Estates
68.38,1439,Ready to move,3,,,Tiruvottiyur,Hansa Estates
68.47,1441,Ready to move,3,,,Tiruvottiyur,Hansa Estates
44.72,1040,Ready to move,2,,,Tiruvottiyur,Hansa Estates
68.75,1447,Ready to move,3,,,Tiruvottiyur,Hansa Estates
67.63,1423,Ready to move,3,,,Tiruvottiyur,Hansa Estates
67.77,1426,Ready to move,3,,,Tiruvottiyur,Hansa Estates
66.81,1405,Ready to move,3,,,Tiruvottiyur,Hansa Estates
54.72,1144,Ready to move,2,,,Tiruvottiyur,Hansa Estates
54.63,1142,Ready to move,2,,,Tiruvottiyur,Hansa Estates
55.19,1154,Ready to move,2,,,Tiruvottiyur,Hansa Estates
43.94,1022,Ready to move,2,,,Tiruvottiyur,Hansa Estates
66.1,1390,Ready to move,3,,,Tiruvottiyur,Hansa Estates
54.09,1130,Ready to move,2,,,Tiruvottiyur,Hansa Estates
23.65,550,Ready to move,1,,,Tiruvottiyur,Hansa Estates
66.3,1394,Ready to move,3,,,Tiruvottiyur,Hansa Estates
23.47,546,Ready to move,1,,,Tiruvottiyur,Hansa Estates
66.35,1395,Ready to move,3,,,Tiruvottiyur,Hansa Estates
23.26,541,Ready to move,1,,,Tiruvottiyur,Hansa Estates
23.39,544,Ready to move,1,,,Tiruvottiyur,Hansa Estates
111.0,1645,Ready to move,3,,4.0,Iyappanthangal,Prince Foundations Ltd
121.0,1790,Ready to move,3,2.0,4.0,Iyappanthangal,Prince Foundations Ltd
119.0,1760,Ready to move,3,,4.0,Iyappanthangal,Prince Foundations Ltd
115.0,1700,Ready to move,3,3.0,4.0,Iyappanthangal,Prince Foundations Ltd
117.0,1730,Ready to move,3,,4.0,Iyappanthangal,Prince Foundations Ltd
79.72,1000,Under Construction,2,,0.0,East Tambaram,DAC Promoters
75.04,972,Under Construction,2,,0.0,East Tambaram,DAC Promoters
57.35,730,Under Construction,2,,0.0,East Tambaram,DAC Promoters
63.27,811,Under Construction,2,,0.0,East Tambaram,DAC Promoters
93.27,1171,Under Construction,2,,0.0,East Tambaram,DAC Promoters
58.82,750,Under Construction,2,,0.0,East Tambaram,DAC Promoters
35.74,1030,Ready to move,2,,1.0,Padappai,Budget Housing And Properties
30.71,893,Ready to move,2,,1.0,Padappai,Budget Housing And Properties
28.1,810,Ready to move,2,,1.0,Padappai,Budget Housing And Properties
54.03,837,Under Construction,2,,0.0,Pallavaram,DAC Promoters
54.39,861,Under Construction,2,,0.0,Pallavaram,DAC Promoters
49.44,777,Under Construction,2,,0.0,Pallavaram,DAC Promoters
52.42,783,Under Construction,2,,0.0,Pallavaram,DAC Promoters
54.57,864,Under Construction,2,,0.0,Pallavaram,DAC Promoters
106.0,1405,Under Construction,3,,0.0,Selaiyur,DAC Promoters
58.44,919,Under Construction,2,,0.0,Pammal,DAC Promoters
84.17,1094,Under Construction,2,,0.0,Selaiyur,DAC Promoters
89.4,1414,Under Construction,3,,0.0,Pammal,DAC Promoters
70.64,909,Under Construction,2,,0.0,Selaiyur,DAC Promoters
62.41,988,Under Construction,2,,0.0,Pammal,DAC Promoters
131.0,1689,Under Construction,3,,0.0,Selaiyur,DAC Promoters
61.83,978,Under Construction,2,,0.0,Pammal,DAC Promoters
129.0,1656,Under Construction,3,,0.0,Selaiyur,DAC Promoters
80.6,1261,Under Construction,3,,0.0,Pammal,DAC Promoters
76.64,991,Under Construction,2,,0.0,Selaiyur,DAC Promoters
517.0,2348,Ready to move,3,,3.0,Alwarpet,Olympia Group
545.0,2476,Ready to move,3,,3.0,Alwarpet,Olympia Group
612.0,2781,Ready to move,4,,3.0,Alwarpet,Olympia Group
597.0,2713,Ready to move,4,,3.0,Alwarpet,Olympia Group
401.0,4729,Ready to move,4,,,Sholinganallur,Olympia Group
392.0,4623,Ready to move,4,,,Sholinganallur,Olympia Group
482.0,5677,Ready to move,5,,,Sholinganallur,Olympia Group
200.0,3700,Ready to move,3,,4.0,Thiruvidandhai,Olympia Group
64.59,1244,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
59.08,1143,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
64.59,1244,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
64.59,1244,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
59.08,1143,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
59.08,1143,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
70.09,1249,Under Construction,3,,0.0,Perumbakkam,Saradeuz Realty Constructions
70.09,1249,Under Construction,3,,0.0,Perumbakkam,Saradeuz Realty Constructions
59.41,1150,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
59.41,1150,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
64.02,1246,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
64.02,1246,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
70.67,1155,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
70.67,1155,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
58.77,1124,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
58.77,1124,Under Construction,3,3.0,0.0,Perumbakkam,Saradeuz Realty Constructions
80.47,1239,Under Construction,3,,0.0,Porur,SP Homes Pvt Ltd
62.09,956,Under Construction,2,,0.0,Porur,SP Homes Pvt Ltd
81.31,1252,Under Construction,3,,0.0,Porur,SP Homes Pvt Ltd
81.05,1248,Under Construction,2,,0.0,Porur,SP Homes Pvt Ltd
61.37,945,Under Construction,2,,0.0,Porur,SP Homes Pvt Ltd
70.99,1093,Under Construction,2,,0.0,Porur,SP Homes Pvt Ltd
61.18,942,Under Construction,2,,0.0,Porur,SP Homes Pvt Ltd
79.43,1223,Under Construction,2,,0.0,Porur,SP Homes Pvt Ltd
84.17,1296,Under Construction,3,,0.0,Porur,SP Homes Pvt Ltd
279.0,1571,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
221.0,1245,Under Construction,2,,0.0,Kotturpuram,Appaswamy Real Estate
220.0,1238,Under Construction,2,,0.0,Kotturpuram,Appaswamy Real Estate
348.0,1976,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
325.0,1842,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
348.0,1979,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
233.0,1313,Under Construction,2,,0.0,Kotturpuram,Appaswamy Real Estate
342.0,1951,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
218.0,1225,Under Construction,2,,0.0,Kotturpuram,Appaswamy Real Estate
334.0,1894,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
219.0,1233,Under Construction,2,,0.0,Kotturpuram,Appaswamy Real Estate
476.0,2737,Under Construction,4,,0.0,Kotturpuram,Appaswamy Real Estate
475.0,2729,Under Construction,4,,0.0,Kotturpuram,Appaswamy Real Estate
332.0,1877,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
331.0,1874,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
271.0,1521,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
481.0,2765,Under Construction,4,,0.0,Kotturpuram,Appaswamy Real Estate
570.0,3289,Under Construction,4,,0.0,Kotturpuram,Appaswamy Real Estate
480.0,2758,Under Construction,4,,0.0,Kotturpuram,Appaswamy Real Estate
350.0,1987,Under Construction,3,,0.0,Kotturpuram,Appaswamy Real Estate
48.21,928,Ready to move,2,,1.0,Pammal,Bharathi Construction
40.59,743,Ready to move,2,,1.0,Pammal,Bharathi Construction
22.99,430,Ready to move,1,,1.0,Pammal,Bharathi Construction
45.03,830,Ready to move,2,,1.0,Pammal,Bharathi Construction
35.32,652,Ready to move,2,,1.0,Pammal,Bharathi Construction
35.32,652,Ready to move,2,,1.0,Pammal,Bharathi Construction
66.05,1216,Ready to move,3,,1.0,Pammal,Bharathi Construction
66.05,1216,Ready to move,3,,1.0,Pammal,Bharathi Construction
42.3,791,Ready to move,2,,1.0,Pammal,Bharathi Construction
42.3,791,Ready to move,2,,1.0,Pammal,Bharathi Construction
39.19,729,Ready to move,2,,1.0,Pammal,Bharathi Construction
39.19,729,Ready to move,2,,1.0,Pammal,Bharathi Construction
53.54,976,Ready to move,2,,1.0,Pammal,Bharathi Construction
53.54,976,Ready to move,2,,1.0,Pammal,Bharathi Construction
45.72,859,Ready to move,2,,1.0,Pammal,Bharathi Construction
45.72,859,Ready to move,2,,1.0,Pammal,Bharathi Construction
28.43,546,Ready to move,1,,1.0,Pammal,Bharathi Construction
28.43,546,Ready to move,1,,1.0,Pammal,Bharathi Construction
43.41,813,Ready to move,2,,1.0,Pammal,Bharathi Construction
43.41,813,Ready to move,2,,1.0,Pammal,Bharathi Construction
53.81,1145,Ready to move,3,,1.0,Pammal,Bharathi Construction
23.12,492,Ready to move,1,,1.0,Pammal,Bharathi Construction
47.23,1005,Ready to move,2,,1.0,Pammal,Bharathi Construction
39.48,840,Ready to move,2,,1.0,Pammal,Bharathi Construction
38.63,822,Ready to move,2,,1.0,Pammal,Bharathi Construction
52.36,952,Under Construction,2,,0.0,Pammal,Bharathi Construction
39.49,718,Under Construction,2,,0.0,Pammal,Bharathi Construction
35.86,652,Under Construction,2,,0.0,Pammal,Bharathi Construction
67.1,1220,Under Construction,3,,0.0,Pammal,Bharathi Construction
44.0,800,Under Construction,2,,0.0,Pammal,Bharathi Construction
40.05,890,Under Construction,2,,,Pammal,Bharathi Construction
38.25,850,Under Construction,2,,,Pammal,Bharathi Construction
56.02,1050,Under Construction,2,,0.0,Pammal,Bharathi Construction
46.84,905,Under Construction,2,,0.0,Pammal,Bharathi Construction
55.97,1049,Under Construction,2,,0.0,Pammal,Bharathi Construction
44.63,860,Under Construction,2,,0.0,Pammal,Bharathi Construction
45.37,875,Under Construction,2,,0.0,Pammal,Bharathi Construction
62.14,1170,Under Construction,3,,0.0,Pammal,Bharathi Construction
550.0,5879,Ready to move,5,,3.0,Kanathur Reddikuppam,Mayances Construction and Engineering Services
550.0,5765,Ready to move,5,,3.0,Kanathur Reddikuppam,Mayances Construction and Engineering Services
70.0,1112,Ready to move,2,,2.0,Velappanchavadi,Urban Tree Infrastructures
89.0,1414,Ready to move,3,3.0,2.0,Velappanchavadi,Urban Tree Infrastructures
69.0,1092,Ready to move,2,,2.0,Velappanchavadi,Urban Tree Infrastructures
85.0,1358,Ready to move,3,,2.0,Velappanchavadi,Urban Tree Infrastructures
59.29,1078,Under Construction,2,,0.0,Mugalivakkam,Karuppaswamy Builders
59.18,1076,Under Construction,2,,0.0,Mugalivakkam,Karuppaswamy Builders
86.51,1573,Under Construction,3,,0.0,Mugalivakkam,Karuppaswamy Builders
82.88,1507,Under Construction,3,,0.0,Mugalivakkam,Karuppaswamy Builders
86.73,1577,Under Construction,3,,0.0,Mugalivakkam,Karuppaswamy Builders
59.73,1086,Under Construction,2,,0.0,Mugalivakkam,Karuppaswamy Builders
57.86,1052,Under Construction,2,,0.0,Mugalivakkam,Karuppaswamy Builders
87.34,1588,Under Construction,3,,0.0,Mugalivakkam,Karuppaswamy Builders
62.59,1138,Under Construction,2,,0.0,Mugalivakkam,Karuppaswamy Builders
64.02,1164,Under Construction,2,,0.0,Mugalivakkam,Karuppaswamy Builders
40.84,1238,Ready to move,3,,3.0,Kelambakkam,Advaita Homes
41.0,1243,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
40.94,1241,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
32.99,1000,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
22.96,696,Ready to move,1,,3.0,Kelambakkam,Advaita Homes
36.98,1121,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
20.88,633,Ready to move,1,,3.0,Kelambakkam,Advaita Homes
41.27,1251,Ready to move,3,,3.0,Kelambakkam,Advaita Homes
36.75,1114,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
40.31,1222,Ready to move,3,2.0,3.0,Kelambakkam,Advaita Homes
36.09,1094,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
44.89,1361,Ready to move,3,3.0,3.0,Kelambakkam,Advaita Homes
32.89,997,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
32.52,986,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
30.21,916,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
26.75,811,Ready to move,1,,3.0,Kelambakkam,Advaita Homes
44.63,1353,Ready to move,3,,3.0,Kelambakkam,Advaita Homes
32.26,978,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
43.77,1327,Ready to move,3,,3.0,Kelambakkam,Advaita Homes
32.16,975,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
25.79,782,Ready to move,1,,3.0,Kelambakkam,Advaita Homes
32.39,982,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
32.33,980,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
25.69,779,Ready to move,1,,3.0,Kelambakkam,Advaita Homes
34.4,1043,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
34.73,1053,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
32.03,971,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
31.83,965,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
26.65,808,Ready to move,1,,3.0,Kelambakkam,Advaita Homes
31.37,951,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
29.19,885,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
24.84,753,Ready to move,1,1.0,3.0,Kelambakkam,Advaita Homes
42.22,1280,Ready to move,3,,3.0,Kelambakkam,Advaita Homes
33.31,1010,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
31.14,944,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
26.75,811,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
33.28,1009,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
31.07,942,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
37.08,1124,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
31.27,948,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
46.25,1402,Ready to move,3,,3.0,Kelambakkam,Advaita Homes
33.41,1013,Ready to move,2,,3.0,Kelambakkam,Advaita Homes
35.65,926,Under Construction,3,,0.0,Thirumullaivoyal,Swamaan Developers
39.73,1032,Under Construction,3,,0.0,Thirumullaivoyal,Swamaan Developers
33.3,865,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
36.53,949,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
33.88,880,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
48.39,1042,Under Construction,3,,0.0,Pammal,Merlin Group
49.83,1074,Under Construction,3,,0.0,Pammal,Merlin Group
42.81,918,Under Construction,2,,0.0,Pammal,Merlin Group
46.54,1001,Under Construction,3,,0.0,Pammal,Merlin Group
42.67,917,Under Construction,2,,0.0,Pammal,Merlin Group
46.72,1005,Under Construction,3,,0.0,Pammal,Merlin Group
43.21,927,Under Construction,2,,0.0,Pammal,Merlin Group
46.99,1011,Under Construction,3,,0.0,Pammal,Merlin Group
49.42,1065,Under Construction,3,,0.0,Pammal,Merlin Group
42.67,915,Under Construction,2,,0.0,Pammal,Merlin Group
29.55,788,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
33.11,883,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
33.11,883,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
29.66,791,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
29.66,791,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
29.21,779,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
29.21,779,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
34.53,921,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
34.53,921,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
31.72,846,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
31.72,846,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.15,804,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.15,804,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.15,804,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.03,801,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.15,804,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.03,801,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.3,808,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.3,808,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
34.68,925,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
34.68,925,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
31.46,839,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
28.98,773,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
31.46,839,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
28.98,773,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.97,826,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
30.97,826,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
31.16,831,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
31.16,831,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
29.55,788,Under Construction,2,,0.0,Thirumullaivoyal,Swamaan Developers
265.0,1450,Under Construction,3,,0.0,Anna Nagar,India Builders Limited
79.54,1473,Ready to move,3,,1.0,Poonamallee,Poojaa Foundation
54.1,1002,Ready to move,2,2.0,1.0,Poonamallee,Poojaa Foundation
76.57,1418,Ready to move,3,,1.0,Poonamallee,Poojaa Foundation
90.46,1508,Ready to move,3,,4.0,Kolapakkam,Poojaa Foundation
104.0,1745,Ready to move,3,,4.0,Kolapakkam,Poojaa Foundation
104.0,1745,Ready to move,3,,4.0,Kolapakkam,Poojaa Foundation
131.0,2185,Ready to move,4,,4.0,Kolapakkam,Poojaa Foundation
92.98,1550,Ready to move,3,,4.0,Kolapakkam,Poojaa Foundation
91.18,1520,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
181.0,3024,Ready to move,5,,4.0,Kolapakkam,Poojaa Foundation
181.0,3024,Ready to move,5,,4.0,Kolapakkam,Poojaa Foundation
97.0,1617,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
97.0,1617,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
80.26,1338,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
80.26,1338,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
79.54,1473,Ready to move,3,,1.0,Poonamallee,Poojaa Foundation
54.1,1002,Ready to move,2,2.0,1.0,Poonamallee,Poojaa Foundation
76.57,1418,Ready to move,3,,1.0,Poonamallee,Poojaa Foundation
52.43,971,Ready to move,2,,1.0,Poonamallee,Poojaa Foundation
76.68,1420,Ready to move,3,3.0,1.0,Poonamallee,Poojaa Foundation
53.89,998,Ready to move,2,,1.0,Poonamallee,Poojaa Foundation
53.83,997,Ready to move,2,,1.0,Poonamallee,Poojaa Foundation
88.23,1634,Ready to move,3,3.0,1.0,Poonamallee,Poojaa Foundation
91.18,1520,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
181.0,3024,Ready to move,5,,4.0,Kolapakkam,Poojaa Foundation
181.0,3024,Ready to move,5,,4.0,Kolapakkam,Poojaa Foundation
97.0,1617,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
97.0,1617,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
80.26,1338,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
80.26,1338,Ready to move,2,,4.0,Kolapakkam,Poojaa Foundation
53.83,997,Ready to move,2,,1.0,Poonamallee,Poojaa Foundation
266.0,1540,Under Construction,3,,0.0,Anna Nagar,India Builders Limited
275.0,1520,Under Construction,3,,0.0,Anna Nagar,India Builders Limited
275.0,1525,Under Construction,3,,0.0,Anna Nagar,India Builders Limited
242.0,1400,Under Construction,3,,0.0,Kilpauk,India Builders Limited
264.0,1500,Under Construction,3,3.0,0.0,Anna Nagar,India Builders Limited
276.0,1450,Under Construction,3,,0.0,Besant Nagar,India Builders Limited
225.0,1240,Under Construction,2,,0.0,Anna Nagar,India Builders Limited
220.0,1215,Under Construction,2,,0.0,Anna Nagar,India Builders Limited
250.0,1375,Ready to move,3,3.0,,Anna Nagar,India Builders Limited
411.0,2230,Under Construction,4,4.0,0.0,Adyar,India Builders Limited
295.0,1520,Under Construction,3,,0.0,T Nagar,India Builders Limited
63.1,1242,Under Construction,2,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
650.0,6023,Ready to move,4,,5.0,Sholinganallur,Prestige Estates Projects Ltd
130.0,1166,Ready to move,2,,5.0,Sholinganallur,Prestige Estates Projects Ltd
191.0,2474,Ready to move,4,,6.0,Iyappanthangal,Prestige Estates Projects Ltd
176.0,2277,Ready to move,4,,6.0,Iyappanthangal,Prestige Estates Projects Ltd
130.0,1800,Ready to move,3,,6.0,Iyappanthangal,Prestige Estates Projects Ltd
195.0,2533,Ready to move,4,,6.0,Iyappanthangal,Prestige Estates Projects Ltd
139.0,1938,Ready to move,3,,6.0,Iyappanthangal,Prestige Estates Projects Ltd
202.0,2621,Ready to move,4,,6.0,Iyappanthangal,Prestige Estates Projects Ltd
143.0,1990,Ready to move,3,,6.0,Iyappanthangal,Prestige Estates Projects Ltd
131.0,1825,Ready to move,3,,6.0,Iyappanthangal,Prestige Estates Projects Ltd
63.1,1242,Under Construction,2,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
33.71,604,Under Construction,1,,0.0,Sholinganallur,Prestige Estates Projects Ltd
33.66,603,Under Construction,1,,0.0,Sholinganallur,Prestige Estates Projects Ltd
63.51,1250,Under Construction,2,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
63.3,1246,Under Construction,2,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
33.77,605,Under Construction,1,1.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
33.44,599,Under Construction,1,1.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
33.6,602,Under Construction,1,1.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
88.75,1761,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
62.85,1237,Under Construction,2,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
94.19,1869,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
77.54,1468,Under Construction,2,,0.0,Sholinganallur,Prestige Estates Projects Ltd
70.2,1329,Under Construction,2,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
87.79,1742,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
68.64,1351,Under Construction,2,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
88.04,1747,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
93.49,1855,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
80.23,1592,Under Construction,3,3.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
92.43,1834,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
86.08,1708,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
79.38,1575,Under Construction,3,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
91.87,1823,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
85.12,1689,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
90.77,1801,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
65.28,1285,Under Construction,2,,0.0,Sholinganallur,Prestige Estates Projects Ltd
63.96,1259,Under Construction,2,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
64.52,1270,Under Construction,2,2.0,0.0,Sholinganallur,Prestige Estates Projects Ltd
64.47,1269,Under Construction,2,,0.0,Sholinganallur,Prestige Estates Projects Ltd
90.31,1792,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
83.66,1660,Under Construction,3,,0.0,Sholinganallur,Prestige Estates Projects Ltd
40.0,1047,Ready to move,2,2.0,4.0,Vellakkal,seller
42.43,943,Ready to move,2,2.0,4.0,Gerugambakkam,seller
46.0,900,Ready to move,2,2.0,,Avadi,seller
65.0,1600,Under Construction,3,2.0,,Kolathur,seller
135.0,1415,Ready to move,3,3.0,,Thiruvanmiyur,seller
220.0,1500,Ready to move,3,2.0,11.0,Anna Nagar,seller
48.0,1300,Ready to move,2,,,Madhavaram,seller
